user_id,daily_travel_km,electricity_usage_kwh,diet_type,shopping_score,carbon_footprint,electricity_mobile_kwh,electricity_laptop_kwh,electricity_desktop_kwh,electricity_tv_kwh,electricity_tablet_kwh,travel_aboveground_rail_km,travel_underground_rail_km,travel_bus_km,travel_auto_motorcycle_km
2728,4,892,Vegan,10,4.630912346281768,44.6,178.4,223,312.2,133.8,0.6,0.8,1.2,1.4
2731,21,750,Vegan,4,4.118234002109482,37.5,150,187.5,262.5,112.5,3.15,4.2,6.3,7.35
2734,15,231,Vegan,9,4.36579824352977,11.55,46.2,57.75,80.85,34.65,2.25,3,4.5,5.25
2737,43,224,Vegan,5,2.747116697368904,11.2,44.8,56,78.4,33.6,6.45,8.6,12.9,15.05
2740,58,874,Vegan,6,4.914788284209299,43.7,174.8,218.5,305.9,131.1,8.7,11.6,17.4,20.3
2743,43,219,Vegan,6,1.4941950848275338,10.95,43.8,54.75,76.65,32.85,6.45,8.6,12.9,15.05
2746,88,623,Vegan,9,4.711284287446608,31.15,124.6,155.75,218.05,93.45,13.2,17.6,26.4,30.8
2749,6,517,Vegan,8,3.450452788590228,25.85,103.4,129.25,180.95,77.55,0.9,1.2,1.8,2.1
2752,99,552,Vegan,7,3.599362088484199,27.6,110.4,138,193.2,82.8,14.85,19.8,29.7,34.65
2755,40,341,Vegan,5,4.97032083511658,17.05,68.2,85.25,119.35,51.15,6,8,12,14
2758,50,308,Vegan,6,1.0666492479582064,15.4,61.6,77,107.8,46.2,7.5,10,15,17.5
2761,84,473,Vegan,7,3.325572664811859,23.65,94.6,118.25,165.55,70.95,12.6,16.8,25.2,29.4
2764,91,313,Vegan,7,2.22519014165353,15.65,62.6,78.25,109.55,46.95,13.65,18.2,27.3,31.85
2767,65,254,Vegan,1,5.026979191712234,12.7,50.8,63.5,88.9,38.1,9.75,13,19.5,22.75
2770,58,159,Vegan,8,3.40049926363921,7.95,31.8,39.75,55.65,23.85,8.7,11.6,17.4,20.3
2773,31,384,Vegan,5,2.286787803655514,19.2,76.8,96,134.4,57.6,4.65,6.2,9.3,10.85
2776,17,576,Vegan,4,5.432149776321982,28.8,115.2,144,201.6,86.4,2.55,3.4,5.1,5.95
2779,36,569,Vegan,5,3.3548219264080723,28.45,113.8,142.25,199.15,85.35,5.4,7.2,10.8,12.6
2782,52,580,Vegan,1,3.4062492017596604,29,116,145,203,87,7.8,10.4,15.6,18.2
2785,6,534,Vegan,6,1.5404168078595815,26.7,106.8,133.5,186.9,80.1,0.9,1.2,1.8,2.1
2788,94,714,Vegan,9,2.7546095117944702,35.7,142.8,178.5,249.9,107.1,14.1,18.8,28.2,32.9
2791,30,496,Vegan,1,1.8317514827030241,24.8,99.2,124,173.6,74.4,4.5,6,9,10.5
2794,23,935,Vegan,9,1.6020303392154158,46.75,187,233.75,327.25,140.25,3.45,4.6,6.9,8.05
2797,68,387,Vegan,1,2.003420500342943,19.35,77.4,96.75,135.45,58.05,10.2,13.6,20.4,23.8
2800,11,509,Vegan,10,4.310414289448338,25.45,101.8,127.25,178.15,76.35,1.65,2.2,3.3,3.85
2803,60,150,Vegan,8,1.9435151392180212,7.5,30,37.5,52.5,22.5,9,12,18,21
2806,74,497,Vegan,8,2.310444940793659,24.85,99.4,124.25,173.95,74.55,11.1,14.8,22.2,25.9
2809,69,457,Vegan,8,1.563187481607228,22.85,91.4,114.25,159.95,68.55,10.35,13.8,20.7,24.15
2812,50,956,Vegan,5,3.647037763778836,47.8,191.2,239,334.6,143.4,7.5,10,15,17.5
2815,88,380,Vegan,10,2.3822406285899285,19,76,95,133,57,13.2,17.6,26.4,30.8
2818,32,169,Vegan,5,2.6767050398103343,8.45,33.8,42.25,59.15,25.35,4.8,6.4,9.6,11.2
2821,44,697,Vegan,2,4.115915312810371,34.85,139.4,174.25,243.95,104.55,6.6,8.8,13.2,15.4
2824,74,121,Vegan,6,0.5052062231496097,6.05,24.2,30.25,42.35,18.15,11.1,14.8,22.2,25.9
2827,92,639,Vegan,10,4.907119474074421,31.95,127.8,159.75,223.65,95.85,13.8,18.4,27.6,32.2
2830,51,308,Vegan,1,3.684332009001461,15.4,61.6,77,107.8,46.2,7.65,10.2,15.3,17.85
2833,68,425,Vegan,2,1.2769443808589316,21.25,85,106.25,148.75,63.75,10.2,13.6,20.4,23.8
2836,87,992,Vegan,4,4.732234635027199,49.6,198.4,248,347.2,148.8,13.05,17.4,26.1,30.45
2839,27,884,Vegan,6,1.871536311834927,44.2,176.8,221,309.4,132.6,4.05,5.4,8.1,9.45
2842,79,905,Vegan,1,0.5034844507510035,45.25,181,226.25,316.75,135.75,11.85,15.8,23.7,27.65
2845,28,403,Vegan,8,5.317036614048961,20.15,80.6,100.75,141.05,60.45,4.2,5.6,8.4,9.8
2848,8,210,Vegan,2,0.9975206710130131,10.5,42,52.5,73.5,31.5,1.2,1.6,2.4,2.8
2851,45,705,Vegan,7,3.906458271448873,35.25,141,176.25,246.75,105.75,6.75,9,13.5,15.75
2854,94,342,Vegan,9,4.755004675202503,17.1,68.4,85.5,119.7,51.3,14.1,18.8,28.2,32.9
2857,95,375,Vegan,6,2.217743621581105,18.75,75,93.75,131.25,56.25,14.25,19,28.5,33.25
2860,78,907,Vegan,2,1.3869605768715845,45.35,181.4,226.75,317.45,136.05,11.7,15.6,23.4,27.3
2863,63,827,Vegan,9,4.4713471331563355,41.35,165.4,206.75,289.45,124.05,9.45,12.6,18.9,22.05
2866,68,232,Vegan,5,4.902896606601266,11.6,46.4,58,81.2,34.8,10.2,13.6,20.4,23.8
2869,96,446,Vegan,3,5.285178199666859,22.3,89.2,111.5,156.1,66.9,14.4,19.2,28.8,33.6
2872,31,498,Vegan,1,4.178337808584296,24.9,99.6,124.5,174.3,74.7,4.65,6.2,9.3,10.85
2875,96,307,Vegan,1,3.615085763350811,15.35,61.4,76.75,107.45,46.05,14.4,19.2,28.8,33.6
2878,68,459,Vegan,1,0.826873339638386,22.95,91.8,114.75,160.65,68.85,10.2,13.6,20.4,23.8
2881,53,471,Vegan,8,2.971977274107165,23.55,94.2,117.75,164.85,70.65,7.95,10.6,15.9,18.55
2884,73,148,Vegan,6,1.4001551348126569,7.4,29.6,37,51.8,22.2,10.95,14.6,21.9,25.55
2887,96,570,Vegan,6,3.4009410834832545,28.5,114,142.5,199.5,85.5,14.4,19.2,28.8,33.6
2890,19,801,Vegan,3,1.963981691016805,40.05,160.2,200.25,280.35,120.15,2.85,3.8,5.7,6.65
2893,18,973,Vegan,2,1.3441382394120966,48.65,194.6,243.25,340.55,145.95,2.7,3.6,5.4,6.3
2896,14,380,Vegan,8,1.646702626574592,19,76,95,133,57,2.1,2.8,4.2,4.9
2899,35,290,Vegan,8,3.976233044494543,14.5,58,72.5,101.5,43.5,5.25,7,10.5,12.25
2902,48,592,Vegan,4,1.1872891137200692,29.6,118.4,148,207.2,88.8,7.2,9.6,14.4,16.8
2905,27,347,Vegan,3,0.7814972697196338,17.35,69.4,86.75,121.45,52.05,4.05,5.4,8.1,9.45
2908,8,631,Vegan,9,1.4127708835442578,31.55,126.2,157.75,220.85,94.65,1.2,1.6,2.4,2.8
2911,6,733,Vegan,5,1.3934992242203847,36.65,146.6,183.25,256.55,109.95,0.9,1.2,1.8,2.1
2914,42,195,Vegan,9,1.9283928468459632,9.75,39,48.75,68.25,29.25,6.3,8.4,12.6,14.7
2917,5,155,Vegan,1,2.070502109832062,7.75,31,38.75,54.25,23.25,0.75,1,1.5,1.75
2920,37,955,Vegan,7,1.7657505935242135,47.75,191,238.75,334.25,143.25,5.55,7.4,11.1,12.95
2923,90,870,Vegan,10,4.794460968824144,43.5,174,217.5,304.5,130.5,13.5,18,27,31.5
2926,86,872,Vegan,7,2.286634411787289,43.6,174.4,218,305.2,130.8,12.9,17.2,25.8,30.1
2929,61,146,Vegan,7,4.698463246580028,7.3,29.2,36.5,51.1,21.9,9.15,12.2,18.3,21.35
2932,65,123,Vegan,8,1.5563474775035264,6.15,24.6,30.75,43.05,18.45,9.75,13,19.5,22.75
2935,92,773,Vegan,7,2.1665407147859748,38.65,154.6,193.25,270.55,115.95,13.8,18.4,27.6,32.2
2938,37,699,Vegan,10,2.2560399158729565,34.95,139.8,174.75,244.65,104.85,5.55,7.4,11.1,12.95
2941,39,553,Vegan,4,2.9960789693408754,27.65,110.6,138.25,193.55,82.95,5.85,7.8,11.7,13.65
2944,53,818,Vegan,4,3.596776031068717,40.9,163.6,204.5,286.3,122.7,7.95,10.6,15.9,18.55
2947,29,535,Vegan,8,4.481009390323953,26.75,107,133.75,187.25,80.25,4.35,5.8,8.7,10.15
2950,77,427,Vegan,3,4.15693785811727,21.35,85.4,106.75,149.45,64.05,11.55,15.4,23.1,26.95
2953,21,626,Vegan,5,5.020705354490541,31.3,125.2,156.5,219.1,93.9,3.15,4.2,6.3,7.35
2956,19,963,Vegan,6,1.9343381983883186,48.15,192.6,240.75,337.05,144.45,2.85,3.8,5.7,6.65
2959,69,767,Vegan,6,3.841284168278467,38.35,153.4,191.75,268.45,115.05,10.35,13.8,20.7,24.15
2962,77,557,Vegan,8,4.6963630417987705,27.85,111.4,139.25,194.95,83.55,11.55,15.4,23.1,26.95
2965,77,101,Vegan,6,2.8198622338245207,5.05,20.2,25.25,35.35,15.15,11.55,15.4,23.1,26.95
2968,8,942,Vegan,1,5.324008384019238,47.1,188.4,235.5,329.7,141.3,1.2,1.6,2.4,2.8
2971,94,497,Vegan,10,2.950593079343565,24.85,99.4,124.25,173.95,74.55,14.1,18.8,28.2,32.9
2974,47,104,Vegan,6,1.8394473717112394,5.2,20.8,26,36.4,15.6,7.05,9.4,14.1,16.45
2977,83,287,Vegan,6,2.4785802162876047,14.35,57.4,71.75,100.45,43.05,12.45,16.6,24.9,29.05
2980,96,710,Vegan,5,3.259189826344018,35.5,142,177.5,248.5,106.5,14.4,19.2,28.8,33.6
2983,97,868,Vegan,4,0.7522209440199286,43.4,173.6,217,303.8,130.2,14.55,19.4,29.1,33.95
2986,87,162,Vegan,10,3.8739127238827855,8.1,32.4,40.5,56.7,24.3,13.05,17.4,26.1,30.45
2989,62,628,Vegan,6,3.947829880520423,31.4,125.6,157,219.8,94.2,9.3,12.4,18.6,21.7
2992,95,838,Vegan,1,4.091016177602825,41.9,167.6,209.5,293.3,125.7,14.25,19,28.5,33.25
2995,58,256,Vegan,6,2.235200279586903,12.8,51.2,64,89.6,38.4,8.7,11.6,17.4,20.3
2998,30,933,Vegan,1,4.7359579414701125,46.65,186.6,233.25,326.55,139.95,4.5,6,9,10.5
2,3,832,Vegetarian,1,4.98621578619097,41.6,166.4,208,291.2,124.8,0.45,0.6,0.9,1.05
5,6,871,Vegetarian,9,3.9062365223185207,43.55,174.2,217.75,304.85,130.65,0.9,1.2,1.8,2.1
8,38,209,Vegetarian,10,1.121907054664298,10.45,41.8,52.25,73.15,31.35,5.7,7.6,11.4,13.3
11,27,385,Vegetarian,5,3.8399662453149084,19.25,77,96.25,134.75,57.75,4.05,5.4,8.1,9.45
14,1,291,Vegetarian,4,3.146218438097618,14.55,58.2,72.75,101.85,43.65,0.15,0.2,0.3,0.35
17,76,870,Vegetarian,3,2.3278091017768103,43.5,174,217.5,304.5,130.5,11.4,15.2,22.8,26.6
20,71,540,Vegetarian,8,3.609179950119885,27,108,135,189,81,10.65,14.2,21.3,24.85
23,95,601,Vegetarian,1,2.427531903898406,30.05,120.2,150.25,210.35,90.15,14.25,19,28.5,33.25
26,87,942,Vegetarian,4,2.0732484189550764,47.1,188.4,235.5,329.7,141.3,13.05,17.4,26.1,30.45
29,20,940,Vegetarian,2,3.7038041855030768,47,188,235,329,141,3,4,6,7
32,33,541,Vegetarian,4,4.1095217057815265,27.05,108.2,135.25,189.35,81.15,4.95,6.6,9.9,11.55
35,32,303,Vegetarian,10,2.344647230306099,15.15,60.6,75.75,106.05,45.45,4.8,6.4,9.6,11.2
38,34,969,Vegetarian,3,4.993861996040862,48.45,193.8,242.25,339.15,145.35,5.1,6.8,10.2,11.9
41,99,724,Vegetarian,1,4.905834272136421,36.2,144.8,181,253.4,108.6,14.85,19.8,29.7,34.65
44,38,888,Vegetarian,10,5.1602099784591635,44.4,177.6,222,310.8,133.2,5.7,7.6,11.4,13.3
47,52,930,Vegetarian,1,0.9534166907972192,46.5,186,232.5,325.5,139.5,7.8,10.4,15.6,18.2
50,39,677,Vegetarian,3,1.7223719663211352,33.85,135.4,169.25,236.95,101.55,5.85,7.8,11.7,13.65
53,97,516,Vegetarian,6,3.815286222103989,25.8,103.2,129,180.6,77.4,14.55,19.4,29.1,33.95
56,58,232,Vegetarian,3,1.624982454858593,11.6,46.4,58,81.2,34.8,8.7,11.6,17.4,20.3
59,14,312,Vegetarian,1,5.357429168412698,15.6,62.4,78,109.2,46.8,2.1,2.8,4.2,4.9
62,81,109,Vegetarian,9,3.810734326944214,5.45,21.8,27.25,38.15,16.35,12.15,16.2,24.3,28.35
65,51,495,Vegetarian,1,4.012166619440913,24.75,99,123.75,173.25,74.25,7.65,10.2,15.3,17.85
68,83,665,Vegetarian,6,5.4930666546071665,33.25,133,166.25,232.75,99.75,12.45,16.6,24.9,29.05
71,39,288,Vegetarian,10,0.7652089378535499,14.4,57.6,72,100.8,43.2,5.85,7.8,11.7,13.65
74,79,676,Vegetarian,2,0.9433354748821461,33.8,135.2,169,236.6,101.4,11.85,15.8,23.7,27.65
77,73,849,Vegetarian,10,2.503677669384299,42.45,169.8,212.25,297.15,127.35,10.95,14.6,21.9,25.55
80,50,283,Vegetarian,9,3.6706358741182417,14.15,56.6,70.75,99.05,42.45,7.5,10,15,17.5
83,8,162,Vegetarian,5,4.362142375564599,8.1,32.4,40.5,56.7,24.3,1.2,1.6,2.4,2.8
86,79,983,Vegetarian,3,2.825131761263497,49.15,196.6,245.75,344.05,147.45,11.85,15.8,23.7,27.65
89,41,301,Vegetarian,4,3.491008156372079,15.05,60.2,75.25,105.35,45.15,6.15,8.2,12.3,14.35
92,56,257,Vegetarian,9,5.469762001194022,12.85,51.4,64.25,89.95,38.55,8.4,11.2,16.8,19.6
95,27,374,Vegetarian,1,3.834041208733728,18.7,74.8,93.5,130.9,56.1,4.05,5.4,8.1,9.45
98,74,131,Vegetarian,9,5.233778910407784,6.55,26.2,32.75,45.85,19.65,11.1,14.8,22.2,25.9
101,17,597,Vegetarian,10,3.5956136623641974,29.85,119.4,149.25,208.95,89.55,2.55,3.4,5.1,5.95
104,34,795,Vegetarian,2,5.311278637746032,39.75,159,198.75,278.25,119.25,5.1,6.8,10.2,11.9
107,93,458,Vegetarian,4,3.475762297754411,22.9,91.6,114.5,160.3,68.7,13.95,18.6,27.9,32.55
110,99,160,Vegetarian,1,0.5974756636834834,8,32,40,56,24,14.85,19.8,29.7,34.65
113,12,285,Vegetarian,7,2.6411686660227436,14.25,57,71.25,99.75,42.75,1.8,2.4,3.6,4.2
116,51,467,Vegetarian,8,1.794353552973155,23.35,93.4,116.75,163.45,70.05,7.65,10.2,15.3,17.85
119,97,274,Vegetarian,3,2.210795977040939,13.7,54.8,68.5,95.9,41.1,14.55,19.4,29.1,33.95
122,81,361,Vegetarian,3,2.635674591202722,18.05,72.2,90.25,126.35,54.15,12.15,16.2,24.3,28.35
125,12,194,Vegetarian,9,0.7487205224980182,9.7,38.8,48.5,67.9,29.1,1.8,2.4,3.6,4.2
128,20,160,Vegetarian,8,3.329765213670248,8,32,40,56,24,3,4,6,7
131,5,244,Vegetarian,7,1.5178581054004776,12.2,48.8,61,85.4,36.6,0.75,1,1.5,1.75
134,20,136,Vegetarian,5,5.341882929595239,6.8,27.2,34,47.6,20.4,3,4,6,7
137,24,182,Vegetarian,2,5.005311154848596,9.1,36.4,45.5,63.7,27.3,3.6,4.8,7.2,8.4
140,5,680,Vegetarian,8,2.8801684893668047,34,136,170,238,102,0.75,1,1.5,1.75
143,65,692,Vegetarian,1,2.945509952546029,34.6,138.4,173,242.2,103.8,9.75,13,19.5,22.75
146,19,232,Vegetarian,5,2.3059695031377707,11.6,46.4,58,81.2,34.8,2.85,3.8,5.7,6.65
149,21,615,Vegetarian,8,2.1454261829352506,30.75,123,153.75,215.25,92.25,3.15,4.2,6.3,7.35
152,25,312,Vegetarian,2,3.472643080879671,15.6,62.4,78,109.2,46.8,3.75,5,7.5,8.75
155,7,254,Vegetarian,6,5.210341275473926,12.7,50.8,63.5,88.9,38.1,1.05,1.4,2.1,2.45
158,32,260,Vegetarian,10,2.339992176243927,13,52,65,91,39,4.8,6.4,9.6,11.2
161,31,713,Vegetarian,3,4.248679263673693,35.65,142.6,178.25,249.55,106.95,4.65,6.2,9.3,10.85
164,96,522,Vegetarian,2,2.684911514587508,26.1,104.4,130.5,182.7,78.3,14.4,19.2,28.8,33.6
167,62,739,Vegetarian,2,3.2150548185948296,36.95,147.8,184.75,258.65,110.85,9.3,12.4,18.6,21.7
170,18,260,Vegetarian,8,4.856091205822782,13,52,65,91,39,2.7,3.6,5.4,6.3
173,23,115,Vegetarian,4,1.4073164480515201,5.75,23,28.75,40.25,17.25,3.45,4.6,6.9,8.05
176,91,855,Vegetarian,7,5.470491266959248,42.75,171,213.75,299.25,128.25,13.65,18.2,27.3,31.85
179,76,523,Vegetarian,1,3.2940260711993767,26.15,104.6,130.75,183.05,78.45,11.4,15.2,22.8,26.6
182,39,688,Vegetarian,3,0.7386144367135706,34.4,137.6,172,240.8,103.2,5.85,7.8,11.7,13.65
185,52,751,Vegetarian,2,4.437257186860663,37.55,150.2,187.75,262.85,112.65,7.8,10.4,15.6,18.2
188,97,753,Vegetarian,2,3.35031619359883,37.65,150.6,188.25,263.55,112.95,14.55,19.4,29.1,33.95
191,47,569,Vegetarian,3,3.046807692608475,28.45,113.8,142.25,199.15,85.35,7.05,9.4,14.1,16.45
194,18,502,Vegetarian,2,2.623724223105308,25.1,100.4,125.5,175.7,75.3,2.7,3.6,5.4,6.3
197,76,472,Vegetarian,5,0.6567012349088531,23.6,94.4,118,165.2,70.8,11.4,15.2,22.8,26.6
200,58,960,Vegetarian,6,4.663979718543074,48,192,240,336,144,8.7,11.6,17.4,20.3
203,65,122,Vegetarian,10,4.416816232063912,6.1,24.4,30.5,42.7,18.3,9.75,13,19.5,22.75
206,93,694,Vegetarian,6,2.1174366405721963,34.7,138.8,173.5,242.9,104.1,13.95,18.6,27.9,32.55
209,69,366,Vegetarian,10,3.5424905698963576,18.3,73.2,91.5,128.1,54.9,10.35,13.8,20.7,24.15
212,97,233,Vegetarian,5,3.9482395512652615,11.65,46.6,58.25,81.55,34.95,14.55,19.4,29.1,33.95
215,48,343,Vegetarian,2,4.395693800656734,17.15,68.6,85.75,120.05,51.45,7.2,9.6,14.4,16.8
218,90,195,Vegetarian,10,3.66212791993196,9.75,39,48.75,68.25,29.25,13.5,18,27,31.5
221,77,342,Vegetarian,9,1.2624295522755293,17.1,68.4,85.5,119.7,51.3,11.55,15.4,23.1,26.95
224,97,370,Vegetarian,6,3.1734896129666925,18.5,74,92.5,129.5,55.5,14.55,19.4,29.1,33.95
227,38,887,Vegetarian,3,4.450718128331884,44.35,177.4,221.75,310.45,133.05,5.7,7.6,11.4,13.3
230,17,903,Vegetarian,2,5.196481363384968,45.15,180.6,225.75,316.05,135.45,2.55,3.4,5.1,5.95
233,59,806,Vegetarian,1,5.030239200621622,40.3,161.2,201.5,282.1,120.9,8.85,11.8,17.7,20.65
236,38,118,Vegetarian,6,2.4766592471216518,5.9,23.6,29.5,41.3,17.7,5.7,7.6,11.4,13.3
239,82,614,Vegetarian,2,1.5927704120581516,30.7,122.8,153.5,214.9,92.1,12.3,16.4,24.6,28.7
242,93,669,Vegetarian,9,1.224226470292041,33.45,133.8,167.25,234.15,100.35,13.95,18.6,27.9,32.55
245,25,212,Vegetarian,2,4.131381106708309,10.6,42.4,53,74.2,31.8,3.75,5,7.5,8.75
248,80,905,Vegetarian,6,2.54841262788992,45.25,181,226.25,316.75,135.75,12,16,24,28
251,5,573,Vegetarian,5,1.3629023067456125,28.65,114.6,143.25,200.55,85.95,0.75,1,1.5,1.75
254,51,621,Vegetarian,6,0.8077709936363587,31.05,124.2,155.25,217.35,93.15,7.65,10.2,15.3,17.85
257,67,814,Vegetarian,9,4.4724456102820564,40.7,162.8,203.5,284.9,122.1,10.05,13.4,20.1,23.45
260,54,501,Vegetarian,1,3.0554304671008583,25.05,100.2,125.25,175.35,75.15,8.1,10.8,16.2,18.9
263,27,746,Vegetarian,4,2.576548167609305,37.3,149.2,186.5,261.1,111.9,4.05,5.4,8.1,9.45
266,64,733,Vegetarian,3,4.215224419401347,36.65,146.6,183.25,256.55,109.95,9.6,12.8,19.2,22.4
269,26,280,Vegetarian,3,1.2782401689247997,14,56,70,98,42,3.9,5.2,7.8,9.1
272,8,886,Vegetarian,8,3.6122270437596518,44.3,177.2,221.5,310.1,132.9,1.2,1.6,2.4,2.8
275,81,500,Vegetarian,4,4.299256077801932,25,100,125,175,75,12.15,16.2,24.3,28.35
278,35,671,Vegetarian,4,3.9585584737800086,33.55,134.2,167.75,234.85,100.65,5.25,7,10.5,12.25
281,20,837,Vegetarian,8,4.195295247467519,41.85,167.4,209.25,292.95,125.55,3,4,6,7
284,69,849,Vegetarian,5,3.3045839910363,42.45,169.8,212.25,297.15,127.35,10.35,13.8,20.7,24.15
287,14,227,Vegetarian,8,2.067762913416657,11.35,45.4,56.75,79.45,34.05,2.1,2.8,4.2,4.9
290,57,803,Vegetarian,8,4.140894113763418,40.15,160.6,200.75,281.05,120.45,8.55,11.4,17.1,19.95
293,87,495,Vegetarian,7,4.659936359557905,24.75,99,123.75,173.25,74.25,13.05,17.4,26.1,30.45
296,84,563,Vegetarian,8,2.81058615949998,28.15,112.6,140.75,197.05,84.45,12.6,16.8,25.2,29.4
299,6,215,Vegetarian,3,3.0251314572341954,10.75,43,53.75,75.25,32.25,0.9,1.2,1.8,2.1
302,39,784,Vegetarian,5,4.398710278199319,39.2,156.8,196,274.4,117.6,5.85,7.8,11.7,13.65
305,42,677,Vegetarian,8,2.103232793531762,33.85,135.4,169.25,236.95,101.55,6.3,8.4,12.6,14.7
308,46,409,Vegetarian,10,4.283716804979382,20.45,81.8,102.25,143.15,61.35,6.9,9.2,13.8,16.1
311,6,236,Vegetarian,4,4.566726917953757,11.8,47.2,59,82.6,35.4,0.9,1.2,1.8,2.1
314,100,774,Vegetarian,8,2.778893263928434,38.7,154.8,193.5,270.9,116.1,15,20,30,35
317,24,537,Vegetarian,10,2.6890860651170203,26.85,107.4,134.25,187.95,80.55,3.6,4.8,7.2,8.4
320,82,573,Vegetarian,8,4.142009798384431,28.65,114.6,143.25,200.55,85.95,12.3,16.4,24.6,28.7
323,51,747,Vegetarian,10,5.2473190083873815,37.35,149.4,186.75,261.45,112.05,7.65,10.2,15.3,17.85
326,38,316,Vegetarian,7,0.689487709118405,15.8,63.2,79,110.6,47.4,5.7,7.6,11.4,13.3
329,51,435,Vegetarian,9,1.6261479510192047,21.75,87,108.75,152.25,65.25,7.65,10.2,15.3,17.85
332,74,787,Vegetarian,2,1.5015462712625363,39.35,157.4,196.75,275.45,118.05,11.1,14.8,22.2,25.9
335,97,730,Vegetarian,1,2.4338147938357015,36.5,146,182.5,255.5,109.5,14.55,19.4,29.1,33.95
338,27,659,Vegetarian,4,4.0042223231842256,32.95,131.8,164.75,230.65,98.85,4.05,5.4,8.1,9.45
341,72,957,Vegetarian,6,4.965873583438525,47.85,191.4,239.25,334.95,143.55,10.8,14.4,21.6,25.2
344,48,671,Vegetarian,5,4.170781497733865,33.55,134.2,167.75,234.85,100.65,7.2,9.6,14.4,16.8
347,39,808,Vegetarian,9,1.7225652192857195,40.4,161.6,202,282.8,121.2,5.85,7.8,11.7,13.65
350,76,751,Vegetarian,5,0.6158516624257899,37.55,150.2,187.75,262.85,112.65,11.4,15.2,22.8,26.6
353,39,318,Vegetarian,7,2.2598132833548914,15.9,63.6,79.5,111.3,47.7,5.85,7.8,11.7,13.65
356,23,159,Vegetarian,7,2.307144816615252,7.95,31.8,39.75,55.65,23.85,3.45,4.6,6.9,8.05
359,62,684,Vegetarian,9,1.768924608454075,34.2,136.8,171,239.4,102.6,9.3,12.4,18.6,21.7
362,20,995,Vegetarian,1,3.621606931419164,49.75,199,248.75,348.25,149.25,3,4,6,7
365,81,845,Vegetarian,1,2.753994123811778,42.25,169,211.25,295.75,126.75,12.15,16.2,24.3,28.35
368,94,148,Vegetarian,1,4.779221788421511,7.4,29.6,37,51.8,22.2,14.1,18.8,28.2,32.9
371,67,533,Vegetarian,9,1.05087009531956,26.65,106.6,133.25,186.55,79.95,10.05,13.4,20.1,23.45
374,25,336,Vegetarian,7,0.5181596829504671,16.8,67.2,84,117.6,50.4,3.75,5,7.5,8.75
377,14,412,Vegetarian,4,4.879464963892568,20.6,82.4,103,144.2,61.8,2.1,2.8,4.2,4.9
380,57,670,Vegetarian,3,2.5587519055736605,33.5,134,167.5,234.5,100.5,8.55,11.4,17.1,19.95
383,7,787,Vegetarian,10,0.9645003000522624,39.35,157.4,196.75,275.45,118.05,1.05,1.4,2.1,2.45
386,88,419,Vegetarian,7,0.5949907065532474,20.95,83.8,104.75,146.65,62.85,13.2,17.6,26.4,30.8
389,86,324,Vegetarian,2,3.4316053443213312,16.2,64.8,81,113.4,48.6,12.9,17.2,25.8,30.1
392,60,413,Vegetarian,5,2.2166444434544825,20.65,82.6,103.25,144.55,61.95,9,12,18,21
395,6,627,Vegetarian,2,4.3591076636383,31.35,125.4,156.75,219.45,94.05,0.9,1.2,1.8,2.1
398,19,153,Vegetarian,6,3.044249313768343,7.65,30.6,38.25,53.55,22.95,2.85,3.8,5.7,6.65
401,11,404,Vegetarian,8,5.110975080717279,20.2,80.8,101,141.4,60.6,1.65,2.2,3.3,3.85
404,87,581,Vegetarian,9,3.8098590089235143,29.05,116.2,145.25,203.35,87.15,13.05,17.4,26.1,30.45
407,26,163,Vegetarian,9,1.0787610592290666,8.15,32.6,40.75,57.05,24.45,3.9,5.2,7.8,9.1
410,35,323,Vegetarian,2,4.068730702730207,16.15,64.6,80.75,113.05,48.45,5.25,7,10.5,12.25
413,8,797,Vegetarian,4,4.390312525807012,39.85,159.4,199.25,278.95,119.55,1.2,1.6,2.4,2.8
416,65,158,Vegetarian,1,2.8775359462421157,7.9,31.6,39.5,55.3,23.7,9.75,13,19.5,22.75
419,70,631,Vegetarian,7,3.35243489364614,31.55,126.2,157.75,220.85,94.65,10.5,14,21,24.5
422,65,878,Vegetarian,3,3.946202969544987,43.9,175.6,219.5,307.3,131.7,9.75,13,19.5,22.75
425,11,479,Vegetarian,2,5.095079225514995,23.95,95.8,119.75,167.65,71.85,1.65,2.2,3.3,3.85
428,88,266,Vegetarian,4,3.0746357069058816,13.3,53.2,66.5,93.1,39.9,13.2,17.6,26.4,30.8
431,54,185,Vegetarian,4,1.1058981324755202,9.25,37,46.25,64.75,27.75,8.1,10.8,16.2,18.9
434,56,769,Vegetarian,4,4.6785843062322785,38.45,153.8,192.25,269.15,115.35,8.4,11.2,16.8,19.6
437,71,727,Vegetarian,5,5.187131161386409,36.35,145.4,181.75,254.45,109.05,10.65,14.2,21.3,24.85
440,18,703,Vegetarian,10,4.674393167136051,35.15,140.6,175.75,246.05,105.45,2.7,3.6,5.4,6.3
443,62,444,Vegetarian,2,2.3887693622034702,22.2,88.8,111,155.4,66.6,9.3,12.4,18.6,21.7
446,40,236,Vegetarian,8,0.6324710760352521,11.8,47.2,59,82.6,35.4,6,8,12,14
449,86,251,Vegetarian,10,4.094845173274917,12.55,50.2,62.75,87.85,37.65,12.9,17.2,25.8,30.1
452,77,965,Vegetarian,2,2.717776578259461,48.25,193,241.25,337.75,144.75,11.55,15.4,23.1,26.95
